extraction_id,rfp_id,pricing_model,volume_low,volume_base,volume_high,service_types,locales,sla_terms,commercial_terms,confidence_score
f185d852-42cd-416c-9d1c-397d90b0c706,a8c20935-c2d1-4990-8585-f796341f6a47,PER_HOUR,1482,2031,3066,"[""qa_testing""]","[""nl-NL"", ""fr-CA""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.1}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.96
60f00fe8-c2f1-416b-b894-b2d3ed588e52,4095c5d5-f290-4379-bdc7-8d74f86f6541,PER_HOUR,5992,8882,14384,"[""transcription""]","[""nl-NL"", ""pt-PT""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 7.8}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.95
e3d01a5e-73af-4425-9c72-a2a4ae83e8df,74c09d1e-73dd-4b22-8f99-e0c765b0c797,PER_WORD,1321775,2076675,3085104,"[""content_writing""]","[""pt-PT"", ""de-AT""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 7.3}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.93
c197683c-85ca-4592-b266-7ffc43c0f1fb,5664ed6e-e073-4d82-afae-bdba9935ff89,TIERED,10300,17035,23097,"[""voiceover""]","[""pl-PL"", ""en-US""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 3.2}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.93
68a97c32-73cd-41e1-b814-ebbd17269176,4f702c94-c2c2-4fbe-8815-94efe58ae16f,TIERED,67937,95284,155472,"[""proofreading""]","[""en-GB""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.0}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.86
25bd775b-67ce-4bce-891b-d2951eb621fe,f434c8bb-872e-4365-a494-050a1a3ae470,HYBRID,1936062,3114508,4677205,"[""proofreading""]","[""fr-CA"", ""tr-TR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 2.9}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.84
d77ebc80-d10e-4a60-a2cc-a81719192c14,3b3ac246-9b4f-48da-b031-ab1a7d9f8d1a,PER_HOUR,1858,2778,4145,"[""interpretation""]","[""it-IT""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 6.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.95
c077ca34-3527-4678-b4ba-a7d6bb60bee7,35480b58-4402-444b-8cd4-e6afabc63506,PER_WORD,1119841,2183051,3312983,"[""proofreading""]","[""ja-JP"", ""th-TH""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 9.1}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.84
7a12fa44-2277-4cd1-ae3a-2a76e5c447ec,3f49c354-acda-4c28-8d7c-7013ff861ff3,TIERED,579970,819780,1461025,"[""translation""]","[""zh-TW""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.4}","{""duration_months"": 12, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 30}",0.88
b3fe2f79-7615-4c15-8825-ef0383d5fb6b,061dce29-4242-426b-bd0c-13c173d5fa11,PER_HOUR,4078,6927,11135,"[""qa_testing""]","[""ms-MY"", ""tr-TR"", ""ja-JP"", ""sv-SE""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 6.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.95
e8018ea1-79d8-4c18-9cf0-5cf613bacd04,89d92c5a-c12f-41cb-89be-94b40858862f,FIXED,4943,7113,12215,"[""subtitling""]","[""he-IL"", ""el-GR""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 8.1}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.96
4fba0aba-2e2d-4593-acdb-5a4aef94cf04,e213a27d-166d-48ea-9cf8-956452418ed0,TIERED,1438854,2284956,3527559,"[""content_writing""]","[""vi-VN"", ""es-ES""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 3.9}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.93
5443dab5-3b2f-4f51-8e60-680204a38aeb,5126d75f-dc01-49bc-99c0-8ac11af62256,PER_HOUR,15073,24138,31994,"[""subtitling""]","[""es-MX"", ""en-IN"", ""fr-FR"", ""fr-CA""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 9.4}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.9
71cbcfb0-ec66-4c0a-8ed7-f7c7c69b5b14,9122e5ed-bb35-47f7-abf4-e24ef1399a35,PER_HOUR,3220,5527,7996,"[""subtitling""]","[""fr-CA""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.9}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.96
3c7edb75-9d80-47a0-9734-1e63109f9a90,ad663dec-fade-4107-9472-0693c6d7fdb7,HYBRID,2559,4427,6568,"[""qa_testing""]","[""es-ES"", ""zh-TW""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 8.7}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.87
75373ee4-ebe1-472a-b578-41d9de274aa4,2a41d954-20c0-4c0f-854f-a758f5425fe6,HYBRID,6145,9870,13866,"[""transcription""]","[""hi-IN"", ""it-IT"", ""th-TH""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 4.3}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.93
d28a68fd-f101-4545-85e8-dd067e52ef04,dbf4266b-db27-4da0-9911-eb41545bbddc,HYBRID,741981,1234891,2127668,"[""translation""]","[""id-ID"", ""de-DE""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 9.2}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.88
f96552ec-df5b-423b-b3a9-19fe90eb0c05,eadc301a-8f05-4c0a-94e1-40b3aa2be927,HYBRID,2264,3324,5130,"[""voiceover""]","[""de-DE""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 2.8}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.88
c096146d-9f92-4911-ad38-d5d65392162c,d2a322c8-6a81-459d-8f86-cc9ccc042db0,TIERED,8089,12757,19161,"[""subtitling""]","[""sv-SE"", ""no-NO""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 3.4}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.89
561fd6d9-cd4e-4fa7-b8b6-19cd7a73cf88,d66e04bd-694b-432d-a116-ba82e65bbd71,PER_HOUR,7150983,11225867,16971196,"[""localization_engineering"", ""content_writing"", ""interpretation"", ""transcreation""]","[""he-IL"", ""fi-FI"", ""pl-PL"", ""de-AT"", ""no-NO"", ""th-TH""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 6.7}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.85
e38bea16-76de-4167-90e9-535709cd91e9,d31fa0d8-eccc-432d-97f0-7b4f0274cc20,HYBRID,1866,2514,4069,"[""localization_engineering""]","[""nl-NL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 5.6}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.95
f52a3bfe-e4ea-44d1-971f-cae91856e70e,9c19a8ee-717b-42af-916d-deefcb50a70b,HYBRID,1228539,2009578,2952428,"[""transcreation""]","[""es-AR"", ""ru-RU""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 9.0}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.85
af0d2d6f-f867-4ebb-9aa1-9403dd70c872,803836b7-f367-4acc-9fc8-42aed5c1e849,HYBRID,543206,974586,1657917,"[""content_writing""]","[""it-IT""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 5.4}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.94
2c102b21-a118-4c71-bdc5-0e6efcef7145,9565e7e6-11ea-4d61-9ecc-cd17abec5985,HYBRID,444126,737493,998043,"[""content_writing""]","[""vi-VN""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 6.5}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.9
f1238f4e-e707-43f7-89f8-632359957e49,7e46775f-416c-43f7-ba1d-2344c2df52aa,PER_HOUR,5534,8484,13630,"[""subtitling""]","[""en-IN"", ""sv-SE"", ""el-GR"", ""fr-FR""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 4.1}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.9
f1fd06a2-97f8-4e5f-a08d-6b03e2844118,d297b1bc-f71d-4bf4-9e69-188a36eddca3,HYBRID,60,103,167,"[""dtp""]","[""es-ES""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 4.8}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.97
29c7f12d-d7f0-450d-b958-5af158621807,3b7f386f-67e9-4f25-b8c2-a11fb59e0b57,PER_HOUR,1209,2414,3349,"[""interpretation""]","[""fi-FI""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 4.7}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.91
99bafe28-1ca9-4630-9b3c-518e0cfe40c6,94b86366-0689-4a27-b035-9252d023c746,PER_HOUR,2476,3700,5235,"[""transcription""]","[""th-TH""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 7.6}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.88
d9275515-1003-4743-a99c-693194169d89,0359c587-f83c-4406-8e02-6c559867dce3,FIXED,2912,4055,5690,"[""subtitling""]","[""th-TH""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 3.2}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.87
f98e1ea3-aa07-4c8c-b374-0d3009608258,08b55d07-a00e-4748-b295-1cc2c2ecf4f9,PER_HOUR,4040268,6792148,10234511,"[""transcription"", ""subtitling"", ""dtp"", ""transcreation""]","[""en-US"", ""zh-CN"", ""fr-CA"", ""nl-NL"", ""en-GB"", ""ja-JP""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 8.9}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.88
d09ff971-0b85-4b61-b5d1-7474fe9d1990,b5352db4-1364-4f08-8d21-896318aeef0e,RETAINER,2637,4201,6359,"[""qa_testing"", ""dtp""]","[""ko-KR"", ""fi-FI"", ""pt-PT""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 9.5}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.84
b3082fe2-b67c-4d0c-991c-680b55df1787,004bed33-83b2-40fe-bcc2-adaf01f8faa7,HYBRID,403400,723797,1207869,"[""proofreading""]","[""fi-FI""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 2.2}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.9
7af83331-ef35-4526-9162-4ac129ff39f1,1b283bc6-db2a-4070-bae4-0a3e3aa05731,PER_HOUR,5414249,8671029,13571147,"[""subtitling"", ""proofreading"", ""interpretation""]","[""cs-CZ"", ""he-IL"", ""pt-BR"", ""en-CA"", ""de-DE"", ""ko-KR"", ""ar-SA"", ""tr-TR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 8.2}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.88
db3d81a4-b7c2-4ef5-81c2-10d8798977be,faf0fda1-c03c-4e9b-b54f-032c7ce4492d,HYBRID,1192,1996,3554,"[""localization_engineering""]","[""pl-PL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 8.0}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.96
d0e2f8e2-f004-4e5b-a8f8-409a076d652c,859b429b-6980-4e70-a9af-4243f8a65e5b,HYBRID,938,1530,2077,"[""dtp""]","[""de-DE"", ""el-GR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 2.7}","{""duration_months"": 36, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.94
2b03c85c-5ab8-4b3d-a363-1f787855e1eb,98da2a1d-2a9e-4205-97ba-6920593d3b9c,TIERED,7684,11455,17878,"[""dubbing""]","[""zh-CN"", ""pt-PT""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 4.6}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 60}",0.9
8708fe5f-4597-48c7-b937-bdbc9a7f5c45,53e6494e-f4bb-43c8-ac2d-aa193871a164,HYBRID,14581,22762,36400,"[""subtitling"", ""dubbing""]","[""pt-PT"", ""ko-KR"", ""pt-BR"", ""pl-PL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 3.8}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.93
2014c23a-ec08-497a-bde8-2d6d2603d7f2,18865ba4-8061-4cb9-b501-796713bdd20a,FIXED,2684,3627,4891,"[""voiceover""]","[""ms-MY""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 6.2}","{""duration_months"": 12, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.93
ff8236d5-8acd-4317-b6a0-55e707617470,0e9c6c74-9685-44db-be55-bcafc1c0574e,HYBRID,1090,1503,2367,"[""localization_engineering""]","[""zh-CN""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 8.6}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 45}",0.97
e85691bc-00be-45cb-9b55-5b7dc9e7cc21,60b4a888-04e7-4167-8158-69602256d328,PER_WORD,1698754,2324248,3766806,"[""translation""]","[""cs-CZ"", ""pl-PL""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 5.7}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.96
fefa978c-5700-4f56-ac3c-ca06e9cbca39,5edffaf9-f192-4489-8600-f8c373211963,HYBRID,72,106,168,"[""dtp""]","[""it-IT""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.0}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.85
39efe7e4-1fb8-42cf-bad4-4d0e6d63d6fb,6a314074-93cb-4441-aa99-e9556ac4aa44,TIERED,1015952,1487715,2226278,"[""transcreation""]","[""en-US""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.0, ""penalty_clause"": false, ""penalty_rate_pct"": 4.3}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.9
a3602dbd-4320-4e22-bcba-43c08b3bacd6,52b8d2b5-07b8-43e0-9c4b-ab5f0247c50e,FIXED,2876,4918,7963,"[""qa_testing"", ""dtp""]","[""es-ES"", ""sv-SE"", ""zh-CN""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 9.4}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.9
90db4dc7-0a39-4353-af51-5cd03381f46c,c793e270-244a-4635-8a4b-1b8a3ffbc14c,PER_WORD,1838389,2799287,4126554,"[""translation""]","[""zh-TW"", ""ar-AE""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.9, ""penalty_clause"": true, ""penalty_rate_pct"": 5.0}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 30}",0.92
097df614-411d-4bad-b131-befdd691d610,9643b35d-4d4a-418d-b571-7206c6c5bce3,PER_HOUR,1697869,2860337,4885945,"[""translation"", ""voiceover""]","[""en-AU"", ""pl-PL""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 5.1}","{""duration_months"": 12, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 45}",0.85
75f6c36d-7f5c-414d-934d-9cf1dded5629,430afdba-6d33-4b36-9c88-457278ac6b55,RETAINER,3659,5617,9647,"[""qa_testing""]","[""no-NO"", ""fr-FR""]","{""response_time_hours"": 8, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.3}","{""duration_months"": 24, ""renewal"": ""manual"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 60}",0.89
ba318684-acdc-4813-a4e8-156eb1588efd,1f70090e-83a5-40b8-a7ba-971bbde28a16,PER_WORD,5521936,8921272,13809935,"[""transcreation"", ""dubbing""]","[""pt-PT"", ""sv-SE"", ""vi-VN"", ""ms-MY"", ""ta-IN"", ""hi-IN"", ""de-DE"", ""he-IL""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 7.8}","{""duration_months"": 24, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 5, ""payment_terms_days"": 45}",0.9
ded63d0f-f831-4f70-a9ab-4cce70a1092c,deffa9ef-eeed-4ab8-8406-d4285ce61df3,PER_HOUR,2367,3800,6247,"[""transcription""]","[""da-DK"", ""it-IT""]","{""response_time_hours"": 48, ""uptime_target_pct"": 99.0, ""penalty_clause"": true, ""penalty_rate_pct"": 3.4}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.9
5dec0e7b-c06f-4618-9749-c11612a4eacf,28dfcde7-1c66-4513-a680-ffe31ed75158,TIERED,174662,334091,552290,"[""content_writing""]","[""nl-NL""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.9, ""penalty_clause"": false, ""penalty_rate_pct"": 7.8}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 60}",0.92
0e8c5db3-2da0-4ebb-9b42-f799bc639467,fa51e5a5-0e8a-4e60-b6dd-73a57b15f148,HYBRID,706622,1031540,1381626,"[""content_writing""]","[""tr-TR"", ""cs-CZ""]","{""response_time_hours"": 4, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 8.8}","{""duration_months"": 36, ""renewal"": ""auto"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 10, ""payment_terms_days"": 30}",0.94
4b3f57d0-3b58-42e7-af3f-b4eabe55b459,d496e9eb-0a79-41b1-9f4e-2f511ae052ed,HYBRID,81529,152009,200076,"[""translation""]","[""it-IT""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": true, ""penalty_rate_pct"": 2.4}","{""duration_months"": 24, ""renewal"": ""auto"", ""tax_treatment"": ""exclusive"", ""volume_tolerance_pct"": 15, ""payment_terms_days"": 60}",0.92
a8f39ad8-5916-43e6-99ea-56df82f4b070,3884ed4e-d76e-46b4-a81e-516dd74b896c,TIERED,2655257,3606035,5451596,"[""transcription"", ""proofreading""]","[""el-GR"", ""id-ID"", ""pt-PT""]","{""response_time_hours"": 24, ""uptime_target_pct"": 99.5, ""penalty_clause"": false, ""penalty_rate_pct"": 9.4}","{""duration_months"": 36, ""renewal"": ""none"", ""tax_treatment"": ""inclusive"", ""volume_tolerance_pct"": 20, ""payment_terms_days"": 45}",0.92
